CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Exited
359,46,0,0.0,2,1,0,141273.80125250746,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,ZWL,0
441,60,3,0.0,2,0,0,57084.222994924,2.1500000000000004,1,0.0,2,1,4.0,0.0,France,Female,ZWL,0
488,43,1,209939.29046123452,4,1,0,118931.29803748944,3.85,0,1.7652,1,2,3.0,199942.18,Spain,Female,USD,0
830,55,5,0.0,2,1,0,129493.39433988056,2.1500000000000004,1,0.0,2,2,6.0,0.0,Spain,Male,ZWL,0
798,18,7,168765.1976546176,1,1,1,150620.39662629575,1.75,0,1.1205,1,3,9.5,160728.76,Germany,Female,USD,0
682,22,5,76123.79467894761,1,1,1,101688.57444914526,1.5,0,0.7486,1,3,7.5,72498.85,Germany,Male,USD,0
706,71,8,90398.68780542252,1,1,1,74722.10822463412,1.5,0,1.2098,1,3,10.5,86093.99,Spain,Female,USD,0
689,74,5,66592.52310309018,2,1,0,189044.10598617623,2.6500000000000004,0,0.3523,1,2,6.0,63421.45,Spain,Female,USD,0
798,31,6,245275.27169327543,2,1,0,67041.2381356275,3.1500000000000004,0,3.6585,1,2,7.0,233595.5,Spain,Male,USD,0
401,42,4,0.0,1,0,1,58625.35164421565,1.0,1,0.0,2,2,6.5,0.0,Germany,Male,USD,0
544,65,7,0.0,3,0,1,62652.05854669852,1.6999999999999997,1,0.0,1,3,10.5,0.0,Spain,Male,ZWL,1
815,26,1,75228.74767894666,2,1,1,164888.03281871034,1.85,0,0.4562,0,4,4.0,71646.43,Spain,Female,USD,0
838,47,1,0.0,2,0,0,126954.58249265525,2.1500000000000004,1,0.0,2,1,2.0,0.0,France,Male,ZWL,0
555,36,7,0.0,2,0,1,36854.32684949505,1.35,1,0.0,1,3,10.0,0.0,Spain,Female,ZWL,0
636,69,5,0.0,3,1,1,39038.22919107441,1.6999999999999997,1,0.0,1,4,8.5,0.0,France,Female,USD,0
824,57,1,170070.6288846026,2,0,1,22382.85067089223,2.1,0,7.5979,0,3,4.0,161972.03,France,Female,USD,0
750,25,5,50577.416218357874,2,1,0,83909.44882185204,2.6500000000000004,0,0.6028,1,2,6.0,48168.97,Germany,Female,USD,0
788,33,7,0.0,2,0,1,95324.45725351988,1.35,1,0.0,1,3,10.0,0.0,France,Male,ZWL,1
715,67,5,181876.7209231849,2,1,0,70147.11871053463,2.9000000000000004,0,2.5928,1,2,6.0,173215.92,Germany,Female,USD,0
442,25,8,115615.5364753184,1,1,1,78626.37957900378,1.75,0,1.4704,1,3,10.5,110110.03,Spain,Female,USD,0
769,40,5,231078.8447952805,3,1,1,122061.11650868856,2.6999999999999997,0,1.8931,0,4,8.5,220075.09,France,Female,USD,0
834,26,2,0.0,1,1,0,109442.12303813412,1.8000000000000003,1,0.0,3,1,2.5,0.0,France,Male,ZWL,0
759,49,8,0.0,3,1,0,87755.63943599179,2.5,1,0.0,2,2,9.5,0.0,Spain,Male,USD,1
658,54,9,90921.27293661794,2,1,1,99276.41123478758,1.85,0,0.9158,0,4,12.0,86591.69,France,Male,USD,0
494,51,4,214461.57366503507,1,0,0,158525.09114069966,2.8000000000000003,0,1.3528,2,0,4.5,204249.12,France,Male,USD,1
435,70,5,213381.89328155568,2,1,0,103216.86129055376,3.1500000000000004,0,2.0673,1,2,6.0,203220.85,France,Male,USD,1
502,63,3,0.0,2,1,1,191547.2963852844,1.35,1,0.0,1,4,6.0,0.0,Germany,Male,ZWL,0
351,35,2,0.0,1,1,1,110501.90621070866,1.0,1,0.0,2,3,4.5,0.0,Germany,Female,ZWL,0
691,62,9,28669.18066013475,2,1,1,65429.0702729348,1.6,0,0.4382,0,4,12.0,5733.84,Spain,Male,ZWL,0
738,61,4,11824.38395272003,2,1,0,188711.64653296748,2.4000000000000004,0,0.0627,1,2,5.0,11261.32,France,Female,USD,0
609,32,2,217553.1402190241,4,0,0,19626.50463736889,3.85,0,11.0841,1,1,4.0,207193.47,Spain,Male,USD,0
513,70,1,219777.20468835853,2,0,1,174663.37659523406,2.35,0,1.2583,0,3,4.0,209311.62,Germany,Female,USD,0
355,32,5,44415.73200115272,1,0,1,24440.258627479263,1.25,0,1.8172,1,2,7.5,42300.7,France,Female,USD,0
849,46,7,81451.44029180463,2,1,0,128459.18726069469,2.6500000000000004,0,0.6341,1,2,8.0,77572.8,Germany,Female,USD,0
498,74,2,214143.0982722944,1,1,0,177711.29651008904,2.8000000000000003,0,1.205,2,1,2.5,203945.81,Germany,Female,USD,0
554,40,5,30104.067865983205,3,0,0,21253.464993105827,2.75,0,1.4164,1,1,6.5,28670.54,Germany,Male,USD,1
467,40,8,0.0,2,1,1,199902.04934818292,1.35,1,0.0,1,4,11.0,0.0,France,Female,ZWL,0
834,18,0,147923.81737383918,1,0,1,96380.07999802596,1.75,0,1.5348,1,2,2.5,140879.83,France,Male,USD,0
438,74,2,167746.52777262992,2,0,0,98097.63542460838,2.9000000000000004,0,1.71,1,1,3.0,159758.6,France,Male,USD,0
503,39,1,152756.54694247415,1,1,0,68577.01467574132,2.5500000000000003,0,2.2275,2,1,1.5,145482.43,France,Male,USD,0
788,24,7,0.0,1,1,0,79010.416008593,1.8000000000000003,1,0.0,3,1,7.5,0.0,Germany,Female,ZWL,0
516,62,8,54414.66104633213,1,0,1,91045.12578835338,1.5,0,0.5977,1,2,10.5,51823.49,France,Male,USD,0
817,49,9,0.0,1,1,1,35851.20571750533,1.0,1,0.0,2,3,11.5,0.0,Spain,Female,ZWL,0
510,45,5,0.0,2,0,1,97238.2842530836,1.35,1,0.0,1,3,8.0,0.0,France,Male,USD,0
619,67,2,106337.29939884788,3,0,1,119373.6274209109,2.4499999999999997,0,0.8908,0,3,5.5,101273.62,France,Female,USD,1
405,49,9,139909.3934533968,1,1,0,5119.391318105722,2.5500000000000003,0,27.324,2,1,9.5,133247.04,Germany,Female,USD,0
577,50,7,70807.8412894384,2,1,1,148979.20498008892,1.85,0,0.4753,0,4,10.0,67436.04,France,Male,USD,0
686,60,9,121317.43666296742,1,1,0,112236.19964384336,2.5500000000000003,0,1.0809,2,1,9.5,115540.42,Spain,Male,USD,1
498,30,6,44417.12002519381,1,0,0,21937.546504291884,2.0500000000000003,0,2.0246,2,0,6.5,42302.02,France,Female,USD,0
395,69,1,19214.891099462548,2,1,0,168532.5510132081,2.4000000000000004,0,0.114,1,2,2.0,18299.9,France,Male,USD,0
493,45,6,0.0,2,1,1,99356.70652069636,1.35,1,0.0,1,4,9.0,0.0,Spain,Male,ZWL,0
587,26,0,0.0,1,0,0,85089.10650387735,1.8000000000000003,1,0.0,3,0,0.5,0.0,Germany,Female,ZWL,1
621,74,7,129535.32543605732,2,0,1,76635.47629652821,2.1,0,1.6903,0,3,10.0,123366.98,France,Male,USD,0
469,65,4,142242.8278681577,2,0,1,156948.58445326082,2.1,0,0.9063,0,3,7.0,135469.36,France,Male,USD,1
689,60,8,132681.7037569916,2,1,1,16205.44679330423,2.1,0,8.187,0,4,11.0,126363.53,Germany,Male,USD,1
762,20,2,0.0,1,0,0,141086.3727074406,1.8000000000000003,1,0.0,3,0,2.5,0.0,Spain,Male,ZWL,0
569,34,6,195673.25585689675,1,0,1,127424.85667060156,1.75,0,1.5356,1,2,8.5,186355.48,Spain,Male,USD,0
357,51,7,0.0,1,1,1,84680.33046679161,1.0,1,0.0,2,3,9.5,0.0,France,Male,ZWL,0
693,49,0,62364.834144539935,1,1,0,190268.10246795733,2.3000000000000003,0,0.3278,2,1,0.5,59395.08,Spain,Male,USD,0
736,26,5,25967.02950018224,2,1,0,110145.13429621962,2.4000000000000004,0,0.2358,1,2,6.0,5193.41,France,Male,ZWL,0
822,58,1,45469.38950302734,1,0,1,119156.16745886469,1.25,0,0.3816,1,2,3.5,43304.18,France,Female,USD,0
624,65,7,0.0,2,0,1,152619.21998136694,1.35,1,0.0,1,3,10.0,0.0,Spain,Female,ZWL,0
702,18,5,0.0,4,0,1,125065.66644702909,2.05,1,0.0,1,3,9.0,0.0,France,Female,USD,1
415,74,2,84974.54031549215,2,1,1,168572.02884882476,1.85,0,0.5041,0,4,5.0,80928.13,France,Male,USD,0
428,66,3,41998.9870560938,1,1,0,45795.51150863735,2.0500000000000003,0,0.9171,2,1,3.5,39999.04,France,Male,USD,1
435,59,6,231475.39606746283,2,1,1,157146.1974901841,2.35,0,1.473,0,4,9.0,220452.76,France,Female,USD,0
473,37,8,18094.009244010063,3,1,1,12726.979930784346,1.9499999999999997,0,1.4216,0,4,11.5,3618.8,Germany,Female,ZWL,0
551,22,9,0.0,2,1,0,136648.14861739447,2.1500000000000004,1,0.0,2,2,10.0,0.0,Germany,Male,USD,1
815,57,1,71957.12124146026,2,1,1,197071.3611972335,1.85,0,0.3651,0,4,4.0,68530.59,France,Male,USD,0
499,62,8,11992.645333363676,2,1,1,137476.59459953176,1.6,0,0.0872,0,4,11.0,2398.53,Germany,Male,ZWL,0
395,38,5,232863.5271472701,2,0,1,65929.01845606983,2.35,0,3.532,0,3,8.0,221774.79,Spain,Female,USD,0
462,22,1,85265.79131779695,2,0,1,101308.18023903592,1.85,0,0.8416,0,3,4.0,81205.52,Spain,Male,USD,0
440,21,7,130546.02037092506,1,1,1,198556.3348236607,1.75,0,0.6575,1,3,9.5,124329.54,France,Female,USD,0
490,74,3,149825.5593829012,4,1,0,95783.7632452588,3.6,0,1.5642,1,2,5.0,142691.01,Spain,Female,USD,1
638,25,7,0.0,1,1,0,157553.1374177591,1.8000000000000003,1,0.0,3,1,7.5,0.0,Germany,Female,USD,0
738,42,6,0.0,2,1,1,36471.99710429488,1.35,1,0.0,1,4,9.0,0.0,France,Female,USD,1
567,72,6,152519.05451697513,2,1,0,168166.12616468623,2.9000000000000004,0,0.9069,1,2,7.0,145256.24,France,Male,USD,0
426,24,6,190422.6410029629,2,1,0,35277.94999067765,2.9000000000000004,0,5.3976,1,2,7.0,181354.9,France,Female,USD,0
760,54,1,238501.36681290032,2,1,0,198721.1879694144,3.1500000000000004,0,1.2002,1,2,2.0,227144.16,Germany,Female,USD,0
726,59,7,167688.94487976644,1,0,0,21569.479979746862,2.5500000000000003,0,7.774,2,0,7.5,159703.76,France,Female,USD,0
733,49,1,120935.08548957386,1,1,1,76330.83349157324,1.75,0,1.5843,1,3,3.5,115176.27,Germany,Female,USD,0
683,34,2,116705.08141451092,1,1,0,140473.52238103354,2.5500000000000003,0,0.8308,2,1,2.5,111147.7,France,Female,USD,0
501,45,9,0.0,3,1,1,149024.74863855427,1.6999999999999997,1,0.0,1,4,12.5,0.0,Spain,Male,ZWL,0
672,23,6,160488.45119584896,2,0,0,61269.739536195615,2.9000000000000004,0,2.6193,1,1,7.0,152846.14,France,Male,USD,1
588,59,6,110892.78164823652,1,1,0,119621.0217333386,2.5500000000000003,0,0.927,2,1,6.5,105612.17,Spain,Female,USD,0
464,65,6,90612.8349951402,1,1,0,17020.347846674136,2.3000000000000003,0,5.3235,2,1,6.5,86297.94,Spain,Male,USD,1
668,71,3,248355.6744074807,1,1,1,7167.97394912016,2.0,0,34.6431,1,3,5.5,236529.21,France,Male,USD,0
718,59,4,0.0,1,0,0,27498.26500761237,1.8000000000000003,1,0.0,3,0,4.5,0.0,France,Male,ZWL,0
443,53,6,0.0,2,0,1,79380.96727228041,1.35,1,0.0,1,3,9.0,0.0,France,Female,USD,0
832,19,7,80121.20125779357,2,1,1,97743.00850636118,1.85,0,0.8197,0,4,10.0,76305.91,Spain,Male,USD,0
397,48,2,224485.28075499184,2,1,0,19827.278333976657,3.1500000000000004,0,11.3215,1,2,3.0,213795.51,Germany,Female,USD,1
540,18,5,0.0,2,1,1,87938.0142851626,1.35,1,0.0,1,4,8.0,0.0,France,Male,USD,0
811,20,8,84580.68093610632,1,1,0,182100.8281581918,2.3000000000000003,0,0.4645,2,1,8.5,80553.03,France,Male,USD,0
361,30,9,97410.47281681332,2,1,0,118854.98898018696,2.6500000000000004,0,0.8196,1,2,10.0,92771.88,France,Male,USD,0
505,48,4,100937.83951404096,2,0,0,61601.1734206178,2.9000000000000004,0,1.6385,1,1,5.0,96131.28,Spain,Male,USD,1
521,46,3,54710.84719451635,2,1,1,37634.93289585075,1.85,0,1.4537,0,4,6.0,52105.57,Germany,Female,USD,0
826,74,8,0.0,2,0,1,102492.5741155306,1.35,1,0.0,1,3,11.0,0.0,Spain,Female,USD,1
776,61,3,0.0,1,1,1,47999.57079389396,1.0,1,0.0,2,3,5.5,0.0,France,Female,USD,0
750,50,2,145374.3876413993,2,1,0,188510.0424645472,2.9000000000000004,0,0.7712,1,2,3.0,138451.8,France,Male,USD,0
645,70,6,0.0,1,0,0,65494.19304454039,1.8000000000000003,1,0.0,3,0,6.5,0.0,Spain,Male,ZWL,0
526,27,4,0.0,2,1,0,9031.239476309436,2.1500000000000004,1,0.0,2,2,5.0,0.0,France,Male,USD,1
690,55,0,24134.903056407493,1,1,1,156713.91838752216,1.25,0,0.154,1,3,2.5,4826.98,Spain,Male,ZWL,0
406,26,7,55134.41457184013,1,0,1,158279.24165243702,1.5,0,0.3483,1,2,9.5,52508.97,France,Male,USD,0
692,18,0,94083.62484179308,1,1,1,178028.5770328605,1.5,0,0.5285,1,3,2.5,89603.45,France,Female,USD,0
689,61,8,223416.40070682744,1,1,1,163836.46116409372,2.0,0,1.3636,1,3,10.5,212777.52,Germany,Male,USD,0
797,54,0,0.0,2,0,1,59418.03326190687,1.35,1,0.0,1,3,3.0,0.0,Spain,Male,ZWL,0
552,49,3,88508.07320266016,1,1,1,152393.63613519983,1.5,0,0.5808,1,3,5.5,84293.4,Spain,Female,USD,0
534,50,9,29340.79502905299,1,1,0,171649.5005196089,2.0500000000000003,0,0.1709,2,1,9.5,5868.16,France,Male,ZWL,0
470,19,3,243299.0266663932,4,1,0,169093.89112954529,3.85,0,1.4388,1,2,5.0,231713.36,France,Female,USD,1
575,63,8,0.0,4,1,1,90930.581725706,2.05,1,0.0,1,4,12.0,0.0,Germany,Female,ZWL,1
551,19,0,193822.53430611908,2,1,0,140523.2169884834,2.9000000000000004,0,1.3793,1,2,1.0,184592.89,Germany,Male,USD,0
679,22,9,102089.32349397858,1,0,0,185915.2843240712,2.5500000000000003,0,0.5491,2,0,9.5,97227.93,Germany,Male,USD,0
712,27,8,28808.668942152264,2,1,0,125112.29338799542,2.4000000000000004,0,0.2303,1,2,9.0,5761.73,France,Female,ZWL,1
729,69,3,73244.86442150192,2,1,0,64326.8360228739,2.6500000000000004,0,1.1386,1,2,4.0,69757.01,Spain,Male,USD,0
803,55,6,214695.9146919757,2,0,1,16162.15208426996,2.35,0,13.283,0,3,9.0,204472.3,Germany,Male,USD,1
705,54,8,0.0,2,0,0,22379.99898885068,2.1500000000000004,1,0.0,2,1,9.0,0.0,Spain,Female,USD,0
565,19,6,0.0,1,1,1,96082.79147651212,1.0,1,0.0,2,3,8.5,0.0,Germany,Male,ZWL,0
809,58,1,0.0,1,1,0,120979.2451527236,1.8000000000000003,1,0.0,3,1,1.5,0.0,France,Male,USD,0
392,59,5,181488.7669873275,3,1,1,35832.05523267103,2.4499999999999997,0,5.0648,0,4,8.5,172846.44,Spain,Female,USD,0
724,57,5,118873.93480436628,2,0,1,37533.91038567052,2.1,0,3.167,0,3,8.0,113213.27,Germany,Female,USD,0
372,42,2,233754.2491738204,3,1,1,23240.819252934743,2.6999999999999997,0,10.0575,0,4,5.5,222623.09,Spain,Male,USD,0
504,55,3,67517.99963191275,3,0,1,63679.65051819829,2.1999999999999997,0,1.0603,0,3,6.5,64302.86,Spain,Male,USD,0
535,54,5,147384.02326158035,1,0,1,115813.2180741293,1.75,0,1.2726,1,2,7.5,140365.74,Germany,Male,USD,0
598,70,5,26587.84311915458,2,1,0,137133.4736202671,2.4000000000000004,0,0.1939,1,2,6.0,5317.57,Germany,Male,ZWL,0
586,35,0,125302.53812513794,2,0,1,182145.5252734632,2.1,0,0.6879,0,3,3.0,119335.75,France,Female,USD,0
642,44,9,243451.44447028232,2,1,1,119331.28347077317,2.35,0,2.0401,0,4,12.0,231858.52,France,Female,USD,0
483,37,7,31151.565906232176,2,1,1,46229.80037171085,1.6,0,0.6738,0,4,10.0,29668.16,France,Female,USD,0
670,67,8,0.0,2,1,0,145472.49310292822,2.1500000000000004,1,0.0,2,2,9.0,0.0,France,Male,ZWL,1
739,51,1,0.0,1,1,1,178630.33651027895,1.0,1,0.0,2,3,3.5,0.0,France,Male,USD,1
783,61,3,233619.00570225663,2,1,0,41966.10701972888,3.1500000000000004,0,5.5667,1,2,4.0,222494.29,France,Male,USD,0
371,25,5,81379.40844630834,1,0,1,154701.00448598576,1.5,0,0.526,1,2,7.5,77504.2,France,Male,USD,0
710,21,1,0.0,2,1,1,161376.54620910325,1.35,1,0.0,1,4,4.0,0.0,France,Male,ZWL,0
437,47,6,246927.00453348705,1,0,0,61281.988982844254,2.8000000000000003,0,4.0293,2,0,6.5,235168.58,France,Male,USD,0
502,69,5,194564.56032390552,2,1,0,100032.69766725312,2.9000000000000004,0,1.945,1,2,6.0,185299.58,France,Male,USD,1
474,72,7,204499.49866673423,1,1,1,83043.49400415694,2.0,0,2.4625,1,3,9.5,194761.43,Germany,Female,USD,0
428,53,6,197322.70611817835,2,1,1,50094.40493373265,2.1,0,3.9389,0,4,9.0,187926.39,Germany,Female,USD,0
695,26,9,133654.2456583719,2,1,0,103093.07516134968,2.9000000000000004,0,1.2964,1,2,10.0,127289.76,France,Female,USD,0
805,58,0,114244.97619333136,2,0,1,174897.7608771172,2.1,0,0.6532,0,3,3.0,108804.74,Germany,Male,USD,0
400,29,9,71155.16260699651,2,1,1,14249.210887703228,1.85,0,4.9933,0,4,12.0,67766.82,Spain,Female,USD,0
565,31,9,121832.04174844731,2,1,1,182283.04249003797,2.1,0,0.6684,0,4,12.0,116030.52,France,Female,USD,0
525,52,4,14920.567762732151,1,0,1,11068.226714840825,1.25,0,1.3479,1,2,6.5,2984.11,Germany,Male,ZWL,0
707,23,5,0.0,1,1,1,89230.02686440569,1.0,1,0.0,2,3,7.5,0.0,Spain,Female,ZWL,0
602,64,6,78941.8246499317,1,1,0,5334.836631860303,2.3000000000000003,0,14.7946,2,1,6.5,75182.69,Spain,Female,USD,0
803,40,3,90071.09806705808,1,1,1,144574.72172732523,1.5,0,0.623,1,3,5.5,85782.0,France,Male,USD,0
595,68,8,0.0,2,0,0,22596.045025638487,2.1500000000000004,1,0.0,2,1,9.0,0.0,Germany,Male,ZWL,0
576,21,0,51184.58011292444,2,1,0,167045.07362644645,2.6500000000000004,0,0.3064,1,2,1.0,48747.22,France,Male,USD,0
455,18,2,0.0,1,1,1,179647.8679792209,1.0,1,0.0,2,3,4.5,0.0,Germany,Male,ZWL,0
542,26,9,0.0,1,1,1,80642.49874768459,1.0,1,0.0,2,3,11.5,0.0,Spain,Male,ZWL,0
665,72,1,150888.98136703044,1,1,1,197178.29584670468,1.75,0,0.7652,1,3,3.5,143703.79,Germany,Female,USD,1
651,65,1,0.0,1,0,1,79478.68357923524,1.0,1,0.0,2,2,3.5,0.0,Spain,Female,ZWL,0
385,72,0,0.0,1,1,0,91478.44638174132,1.8000000000000003,1,0.0,3,1,0.5,0.0,France,Male,USD,0
791,26,2,110929.39482533118,2,1,1,83894.8310355015,2.1,0,1.3222,0,4,5.0,105647.04,Spain,Female,USD,0
553,61,9,31257.98460057535,2,1,1,108930.97398168752,1.6,0,0.2869,0,4,12.0,29769.51,Germany,Female,USD,0
771,63,4,167306.45128358065,2,0,0,183920.8563210285,2.9000000000000004,0,0.9097,1,1,5.0,159339.48,France,Male,USD,1
616,32,5,0.0,1,1,1,21584.2378677313,1.0,1,0.0,2,3,7.5,0.0,Germany,Male,ZWL,0
617,71,7,0.0,1,1,0,78895.06024030753,1.8000000000000003,1,0.0,3,1,7.5,0.0,France,Female,USD,0
519,41,3,58646.98371474144,2,1,1,71343.21735484665,1.85,0,0.822,0,4,6.0,55854.27,France,Female,USD,0
847,70,0,114717.82984133816,2,1,1,19991.52650006843,2.1,0,5.738,0,4,3.0,109255.08,Spain,Male,USD,0
388,65,8,226313.8604665055,2,1,1,155166.927270993,2.35,0,1.4585,0,4,11.0,215537.01,France,Male,USD,0
804,25,2,247666.9050138215,2,1,0,27710.789809805578,3.1500000000000004,0,8.9372,1,2,3.0,235873.24,Spain,Male,USD,0
488,45,7,190318.3131613899,2,1,0,9367.771367127678,2.9000000000000004,0,20.3141,1,2,8.0,181255.54,France,Male,USD,0
641,59,3,189842.0237163364,4,1,0,194712.95934183875,3.6,0,0.975,1,2,5.0,180801.93,France,Male,USD,1
401,63,2,0.0,2,1,1,139454.1590858128,1.35,1,0.0,1,4,5.0,0.0,Spain,Female,ZWL,0
636,34,2,0.0,2,0,0,145943.2235608194,2.1500000000000004,1,0.0,2,1,3.0,0.0,France,Male,ZWL,0
638,52,3,65876.10634960036,2,1,1,115009.140953729,1.85,0,0.5728,0,4,6.0,62739.15,Germany,Male,USD,0
490,48,3,187156.4775511141,1,0,0,34276.70155701005,2.5500000000000003,0,5.46,2,0,3.5,178244.26,Germany,Male,USD,0
495,21,6,0.0,2,1,0,106804.6835086654,2.1500000000000004,1,0.0,2,2,7.0,0.0,Germany,Male,ZWL,0
774,65,1,110139.10500610042,2,1,1,155342.23948342577,2.1,0,0.709,0,4,4.0,104894.39,Spain,Female,USD,0
663,31,7,0.0,1,0,0,141695.11511526987,1.8000000000000003,1,0.0,3,0,7.5,0.0,Germany,Male,ZWL,1
533,42,1,245166.3025536337,2,1,0,128359.59022428964,3.1500000000000004,0,1.91,1,2,2.0,233491.72,France,Female,USD,1
501,73,0,0.0,1,0,1,16466.38542717154,1.0,1,0.0,2,2,2.5,0.0,Spain,Male,USD,0
550,63,7,57343.75371824372,1,1,0,129515.07810700644,2.3000000000000003,0,0.4428,2,1,7.5,54613.1,France,Male,USD,1
477,65,3,0.0,2,1,1,13445.927437393986,1.35,1,0.0,1,4,6.0,0.0,Germany,Female,USD,1
636,57,5,144523.10173129776,1,1,1,183531.76237505043,1.75,0,0.7875,1,3,7.5,137641.05,Spain,Male,USD,1
660,67,0,241783.5901354537,2,1,1,170840.3721262452,2.35,0,1.4153,0,4,3.0,230270.09,Germany,Female,USD,0
602,24,2,211644.81041161696,1,1,1,4684.910080989189,2.0,0,45.1662,1,3,4.5,201566.49,Spain,Male,USD,0
838,48,6,21762.752670700163,1,1,1,42774.47889637606,1.25,0,0.5088,1,3,8.5,20726.43,Germany,Female,USD,0
615,52,6,0.0,2,1,0,113848.32303630312,2.1500000000000004,1,0.0,2,2,7.0,0.0,Spain,Female,ZWL,1
537,55,7,0.0,1,0,0,8989.59059032076,1.8000000000000003,1,0.0,3,0,7.5,0.0,Spain,Female,ZWL,0
735,37,1,243393.2859954716,1,1,1,181939.46441068305,2.0,0,1.3378,1,3,3.5,231803.13,France,Female,USD,0
579,33,6,0.0,1,1,0,179735.2379896516,1.8000000000000003,1,0.0,3,1,6.5,0.0,France,Female,ZWL,0
620,39,3,175774.91608015847,2,1,1,33822.64473899838,2.1,0,5.1968,0,4,6.0,167404.68,France,Female,USD,0
608,53,5,0.0,2,1,1,184100.9030468844,1.35,1,0.0,1,4,8.0,0.0,Germany,Male,ZWL,0
648,36,3,19863.23300144989,1,0,0,140610.06803430765,2.0500000000000003,0,0.1413,2,0,3.5,3972.65,France,Female,ZWL,0
764,19,8,0.0,2,1,1,92387.40071613724,1.35,1,0.0,1,4,11.0,0.0,France,Male,USD,0
547,21,0,187323.9004019378,1,0,1,91866.43022176898,1.75,0,2.0391,1,2,2.5,178403.71,France,Male,USD,0
672,51,0,22792.78052869187,2,1,1,62978.24460576906,1.6,0,0.3619,0,4,3.0,4558.56,Spain,Male,ZWL,0
405,24,4,44910.918091908585,2,1,0,117150.4410094958,2.4000000000000004,0,0.3834,1,2,5.0,42772.3,Germany,Female,USD,0
668,64,4,249887.8770403913,2,1,1,120335.82059445998,2.35,0,2.0766,0,4,7.0,237988.45,France,Male,USD,0
552,66,7,166182.7101599136,2,1,1,34041.410542081794,2.1,0,4.8816,0,4,10.0,158269.25,France,Female,USD,0
620,31,6,0.0,2,0,1,96774.62124738816,1.35,1,0.0,1,3,9.0,0.0,France,Male,USD,0
458,60,2,103270.06037509858,1,1,1,22081.55437649592,1.75,0,4.6765,1,3,4.5,98352.44,France,Male,USD,0
465,49,7,0.0,2,1,0,154606.6837403138,2.1500000000000004,1,0.0,2,2,8.0,0.0,France,Female,USD,0
441,34,3,0.0,2,0,1,159031.643708474,1.35,1,0.0,1,3,6.0,0.0,Spain,Male,ZWL,0
487,54,2,0.0,1,1,0,171109.9671877757,1.8000000000000003,1,0.0,3,1,2.5,0.0,Spain,Male,ZWL,0
771,72,1,91337.53759330744,1,1,1,9066.594924248677,1.5,0,10.073,1,3,3.5,86988.13,France,Male,USD,0
652,31,8,171343.07041992206,2,0,1,133255.70448095872,2.1,0,1.2858,0,3,11.0,163183.88,France,Female,USD,0
406,34,6,196157.8750834909,1,1,1,175165.52819039146,1.75,0,1.1198,1,3,8.5,186817.02,France,Male,USD,0
399,49,4,203231.81558352825,1,0,0,67065.32338761738,2.8000000000000003,0,3.0303,2,0,4.5,193554.11,France,Male,USD,1
847,69,8,129817.87661371868,1,0,0,158454.4543726504,2.5500000000000003,0,0.8193,2,0,8.5,123636.07,France,Female,USD,1
420,70,2,123607.31545783563,2,0,0,1153.8890572827418,2.9000000000000004,0,107.0296,1,1,3.0,117721.25,France,Male,USD,0
748,19,5,0.0,1,1,1,133054.99457668932,1.0,1,0.0,2,3,7.5,0.0,France,Female,ZWL,0
751,56,7,129454.01459576204,1,0,1,48144.2542423393,1.75,0,2.6888,1,2,9.5,123289.54,Spain,Male,USD,0
431,21,8,178464.02391772834,2,0,0,15647.246625455446,2.9000000000000004,0,11.4047,1,1,9.0,169965.74,Germany,Male,USD,0
721,57,3,230941.11691434088,2,1,0,100044.7790894114,3.1500000000000004,0,2.3084,1,2,4.0,219943.92,Germany,Female,USD,1
454,47,0,0.0,2,0,1,73317.19248229028,1.35,1,0.0,1,3,3.0,0.0,France,Female,USD,0
437,47,7,242532.4723917867,3,1,1,119328.04845539936,2.6999999999999997,0,2.0325,0,4,10.5,230983.31,Spain,Female,USD,0
351,50,9,66177.37266924829,3,1,0,171229.35306043227,3.0,0,0.3865,1,2,10.5,63026.07,Spain,Female,USD,0
709,59,2,52207.821800056656,2,1,0,78412.44825059455,2.6500000000000004,0,0.6658,1,2,3.0,49721.74,France,Male,USD,0
433,18,5,37484.242936239374,2,1,1,185339.8503262404,1.6,0,0.2022,0,4,8.0,35699.28,France,Male,USD,0
831,50,3,247632.74561806163,2,1,0,53703.79049034132,3.1500000000000004,0,4.611,1,2,4.0,235840.71,Germany,Male,USD,0
392,53,5,144644.44304050057,1,1,0,155580.94741150626,2.5500000000000003,0,0.9297,2,1,5.5,137756.61,France,Female,USD,0
503,66,2,0.0,2,0,1,128129.04403995269,1.35,1,0.0,1,3,5.0,0.0,France,Female,USD,0
676,48,6,86208.20524765932,1,1,1,103048.1253166932,1.5,0,0.8366,1,3,8.5,82103.05,Germany,Female,USD,0
771,54,1,238065.08247508368,1,1,0,89862.55221729031,2.8000000000000003,0,2.6492,2,1,1.5,226728.65,Germany,Male,USD,0
443,31,4,0.0,1,1,1,182717.1012529261,1.0,1,0.0,2,3,6.5,0.0,France,Male,ZWL,1
647,23,2,93996.0596711328,1,1,0,129673.76781664517,2.3000000000000003,0,0.7249,2,1,2.5,89520.06,Germany,Female,USD,0
