RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2374,15243373,Customer_2373,462,Germany,Male,68,6,239711.96785802222,2,1,0,47120.757553901276,0
2375,15347697,Customer_2374,393,France,Male,20,1,200858.55481364534,2,1,0,170531.65334232012,0
2376,15161779,Customer_2375,477,France,Male,72,8,29407.528921913214,2,1,0,44892.430139396914,0
2377,15170182,Customer_2376,713,France,Male,39,5,0.0,1,1,1,89515.35870257621,0
2378,15717148,Customer_2377,507,Germany,Male,73,5,0.0,3,1,1,139023.05690849188,0
2379,15607167,Customer_2378,622,France,Male,72,1,0.0,2,0,1,104979.21032720759,0
2380,15956331,Customer_2379,664,France,Female,66,8,143204.27476249158,1,1,1,183065.4040126753,0
2381,15238260,Customer_2380,743,France,Male,52,0,128972.22215542886,2,1,0,102231.99916753473,1
2382,15923159,Customer_2381,704,France,Female,74,5,176400.34064016023,1,1,1,41512.50224746595,0
2383,15831291,Customer_2382,689,Germany,Male,21,7,204406.80407584104,2,0,0,166323.60034959402,0
2384,15971129,Customer_2383,751,Spain,Male,45,1,0.0,1,1,0,155759.21901129992,0
2385,15838530,Customer_2384,394,Germany,Female,30,2,24000.102788157885,1,1,1,40454.66074582178,0
2386,15670611,Customer_2385,457,Germany,Female,47,9,0.0,2,1,0,154228.38609527267,0
2387,15646701,Customer_2386,568,Germany,Male,64,9,0.0,2,1,1,64457.892470115505,0
2388,15786958,Customer_2387,792,France,Female,29,6,191205.0289579984,1,1,0,113060.19273323301,0
2389,15330904,Customer_2388,667,France,Female,20,0,0.0,2,1,1,194171.27774496173,1
2390,15047837,Customer_2389,664,Spain,Male,38,4,249649.51989803527,1,1,1,8868.07768246264,0
2391,15518349,Customer_2390,526,France,Male,57,5,20555.693088035154,2,1,1,34145.626810181675,0
2392,15784838,Customer_2391,577,France,Female,18,9,31156.69065469497,4,1,1,121220.16462844338,0
2393,15797968,Customer_2392,540,Spain,Male,35,6,0.0,1,1,1,10027.869743388304,0
2394,15552829,Customer_2393,820,France,Male,30,9,0.0,1,1,0,22004.89215169018,0
2395,15079083,Customer_2394,509,France,Male,24,9,39861.86659880975,2,1,0,122597.61863757175,0
2396,15968531,Customer_2395,743,France,Female,30,6,100075.01320361502,2,1,0,168288.44605634434,0
2397,15558819,Customer_2396,616,France,Female,34,2,25429.271568119286,2,1,1,109148.43479288716,0
2398,15270856,Customer_2397,707,France,Female,62,6,136340.86721912542,2,1,1,37360.3134172407,1
2399,15366245,Customer_2398,675,France,Female,49,0,34976.65624592011,2,1,0,26286.861517891415,1
2400,15851887,Customer_2399,728,Germany,Female,46,3,0.0,2,0,0,164122.59626094898,1
2401,15599032,Customer_2400,838,Spain,Female,62,6,0.0,1,1,1,180543.61966956974,0
2402,15777147,Customer_2401,539,France,Female,47,6,66128.23604492866,2,1,0,150934.4720828551,1
2403,15654037,Customer_2402,524,Spain,Female,28,3,0.0,2,0,0,43909.96079456419,0
2404,15791541,Customer_2403,639,France,Male,31,0,94109.59166714615,2,1,0,70412.56912353184,1
2405,15835700,Customer_2404,833,France,Female,70,7,161203.0925651285,2,0,1,86154.70751512695,0
2406,15756097,Customer_2405,706,France,Female,27,3,0.0,1,0,1,24856.043630592354,0
2407,15841047,Customer_2406,494,Germany,Female,25,1,40566.163403793034,1,0,0,50688.70461249402,0
2408,15606791,Customer_2407,581,France,Female,48,3,127278.77605212278,1,1,0,145323.1478092807,1
2409,15254346,Customer_2408,709,Germany,Female,23,7,223396.32679551924,2,1,1,156473.38783136598,0
2410,15947263,Customer_2409,787,Spain,Female,36,7,45618.5292260115,2,0,0,36495.68683932012,0
2411,15609996,Customer_2410,553,Germany,Male,72,4,0.0,2,1,0,65329.381097564845,1
2412,15715472,Customer_2411,562,Germany,Male,36,1,14642.840891667318,3,1,1,98871.41897080273,0
2413,15626759,Customer_2412,389,Spain,Male,29,6,33931.924162265,3,0,1,35024.455456925636,0
2414,15778513,Customer_2413,624,France,Male,70,2,52618.609994212966,1,1,0,172625.42518752548,0
2415,15157661,Customer_2414,672,France,Male,56,5,122750.37519320726,1,0,1,60516.92838682517,1
2416,15685375,Customer_2415,431,Germany,Male,67,8,81796.60995918221,1,1,1,49585.1227976914,0
2417,15160081,Customer_2416,530,Germany,Male,69,4,110360.8107030229,2,1,0,178706.03808282758,0
2418,15869741,Customer_2417,848,France,Female,35,8,0.0,2,1,1,134724.84066854234,0
2419,15388590,Customer_2418,669,France,Male,72,3,91931.4966998349,1,0,1,102496.23862469516,0
2420,15717406,Customer_2419,432,France,Female,20,8,213547.84258170569,2,1,0,21460.458082098976,0
2421,15893093,Customer_2420,652,France,Female,26,0,27473.743013998275,2,1,0,29071.311391061594,0
2422,15681503,Customer_2421,611,France,Male,23,3,204866.88002256447,1,1,0,44773.4724723726,0
2423,15006154,Customer_2422,621,Spain,Male,18,0,226374.19136721842,2,0,0,43715.716836317435,0
2424,15677164,Customer_2423,549,Spain,Female,59,8,0.0,2,1,1,177398.09826530935,0
2425,15959192,Customer_2424,589,France,Female,57,7,141303.7431015575,1,0,0,188362.57521221647,0
2426,15064288,Customer_2425,751,Germany,Male,46,7,54918.639188823865,2,1,0,83382.55189217805,1
2427,15051195,Customer_2426,529,Spain,Male,72,6,31805.51914858066,2,0,0,40130.177571033746,0
2428,15282725,Customer_2427,781,France,Male,66,8,194896.33785972567,2,1,1,54745.55561273465,0
2429,15445864,Customer_2428,520,France,Male,52,2,161159.1792106779,1,1,0,4696.94331012897,0
2430,15292231,Customer_2429,644,Germany,Male,52,6,190538.38953834248,2,1,1,43023.84225476395,0
2431,15705290,Customer_2430,526,Spain,Male,47,5,115524.62428003289,1,0,0,3112.887046989687,1
2432,15164053,Customer_2431,718,France,Female,52,4,69905.48648207908,2,1,0,192346.06971177514,0
2433,15593586,Customer_2432,745,Spain,Female,56,8,112443.99045782023,1,1,1,124727.74250695833,0
2434,15832599,Customer_2433,586,France,Female,39,3,0.0,1,0,1,134822.72974123797,0
2435,15730664,Customer_2434,487,France,Female,60,2,78046.47461479586,2,1,0,16479.60443155826,0
2436,15436624,Customer_2435,676,France,Female,45,2,81405.46188969586,2,1,1,92203.78688236978,0
2437,15039499,Customer_2436,715,France,Female,35,1,0.0,2,1,0,86343.01196856171,0
2438,15387960,Customer_2437,660,Spain,Male,49,0,22752.425565817422,4,1,0,167315.11897665635,1
2439,15445485,Customer_2438,478,Spain,Male,22,2,68865.23480991679,1,0,1,155879.08608357122,0
2440,15693919,Customer_2439,398,France,Female,71,7,76386.4876812794,2,1,1,83090.02839529689,0
2441,15245198,Customer_2440,513,Spain,Female,51,5,142326.53722682767,1,1,0,145539.36492870303,0
2442,15467535,Customer_2441,626,Spain,Male,48,1,68726.67307863728,1,1,1,17364.312444450305,0
2443,15767285,Customer_2442,642,France,Male,63,7,41782.97840916547,1,0,0,50727.83123569631,0
2444,15620635,Customer_2443,465,Germany,Female,50,4,0.0,1,1,0,34050.257924168014,1
2445,15310931,Customer_2444,373,France,Male,21,3,111251.91413017252,2,0,1,145088.1998080387,0
2446,15297632,Customer_2445,660,Germany,Male,31,0,0.0,1,0,0,176608.39448277577,1
2447,15336585,Customer_2446,374,France,Female,32,0,0.0,1,0,0,123736.48038214349,0
2448,15730023,Customer_2447,740,Germany,Male,37,3,84354.6043701373,2,1,1,133006.4405975387,0
2449,15022431,Customer_2448,476,France,Female,37,8,0.0,1,1,1,118197.80069772307,0
2450,15323825,Customer_2449,583,Spain,Female,66,9,0.0,4,1,1,118111.12087497479,0
2451,15194555,Customer_2450,558,Spain,Male,52,9,119449.45089093826,1,0,0,42380.66601847832,0
2452,15647008,Customer_2451,442,France,Male,72,5,118713.18092577606,2,1,0,3681.6637857372166,0
2453,15573441,Customer_2452,443,France,Male,21,0,98535.85180467938,1,0,0,38460.96287153687,0
2454,15268512,Customer_2453,676,France,Male,35,7,92090.55387851484,2,0,0,63815.32228865127,0
2455,15944928,Customer_2454,574,Germany,Female,41,8,0.0,1,0,1,80057.14051632734,0
2456,15898792,Customer_2455,804,France,Male,44,1,218609.71857527585,2,1,0,144266.55473323198,0
2457,15176076,Customer_2456,727,Germany,Male,50,5,122519.51550353106,1,1,0,3124.576570043423,0
2458,15219724,Customer_2457,629,France,Male,42,6,170625.13557866376,2,1,1,115925.42938439395,0
2459,15899187,Customer_2458,360,France,Male,22,0,203883.67934631303,1,0,0,58897.231257737876,0
2460,15581273,Customer_2459,678,France,Male,35,4,113671.9859416479,2,0,1,36030.86824567074,0
2461,15836501,Customer_2460,361,France,Female,62,4,211399.61989208593,1,1,0,56803.27426219635,0
2462,15314470,Customer_2461,384,Spain,Male,63,2,248243.92998839475,4,0,0,73347.28107787386,1
2463,15633025,Customer_2462,796,Spain,Male,37,1,130998.69140503873,2,1,0,170044.34108719495,1
2464,15736421,Customer_2463,801,France,Male,52,0,106659.16177317353,1,1,0,50159.12482059239,0
2465,15678758,Customer_2464,577,Germany,Female,72,5,0.0,1,1,1,105549.50101038115,0
2466,15753753,Customer_2465,569,France,Male,23,6,165800.7796343258,2,1,0,147327.56234763784,0
2467,15050861,Customer_2466,790,Germany,Female,44,1,0.0,1,0,1,185426.78435836904,0
2468,15338041,Customer_2467,490,France,Female,45,1,222669.98938624817,1,0,1,6635.617714308557,0
2469,15212977,Customer_2468,372,Germany,Female,28,4,165869.01334420382,1,1,1,155256.97107331167,0
2470,15651406,Customer_2469,432,Spain,Male,26,4,163978.5803675896,1,1,1,49040.2872130799,0
2471,15855009,Customer_2470,839,France,Female,69,2,0.0,2,0,1,167869.4617125204,1
2472,15721001,Customer_2471,578,Spain,Female,45,2,0.0,1,0,1,29530.022785765294,0
2473,15009078,Customer_2472,772,France,Female,36,0,229119.48747777857,2,1,1,133864.33935749996,0
2474,15942507,Customer_2473,693,France,Male,56,2,148322.0968588103,1,1,1,147808.0980834085,0
2475,15324912,Customer_2474,429,France,Female,71,8,0.0,1,1,1,104014.35229513986,0
2476,15575335,Customer_2475,702,France,Female,38,1,91496.96256626483,2,0,0,68895.44667186693,1
2477,15858058,Customer_2476,745,France,Male,48,0,20219.49409843698,1,1,0,31484.44323938838,1
2478,15844092,Customer_2477,639,France,Male,59,8,0.0,1,1,1,20996.99943740244,0
2479,15759746,Customer_2478,804,France,Female,24,4,0.0,1,1,1,151126.39222556003,0
2480,15967290,Customer_2479,680,France,Male,54,7,47156.0904183505,1,1,1,12025.352974482206,0
2481,15395141,Customer_2480,508,Germany,Female,42,3,0.0,1,1,0,116523.47142765734,0
2482,15215048,Customer_2481,826,Spain,Male,45,7,138120.47593239462,2,0,1,5795.132212124178,1
2483,15760581,Customer_2482,477,France,Male,53,4,237983.12744248734,2,0,1,92181.79687243169,0
2484,15642120,Customer_2483,539,France,Female,34,5,14756.377969483961,1,1,0,27677.40453586764,0
2485,15916838,Customer_2484,746,France,Male,43,5,66805.49443239078,1,1,0,130134.0683535756,0
2486,15649438,Customer_2485,380,Spain,Female,45,5,242668.94984196612,1,0,0,49019.79080180749,0
2487,15157087,Customer_2486,735,Germany,Female,54,1,221596.65896367785,1,1,1,70088.75868125838,1
2488,15033320,Customer_2487,708,France,Female,34,9,210363.99023253028,1,1,0,152037.51912864778,0
2489,15327025,Customer_2488,364,France,Female,66,9,32032.038120205525,1,0,0,120732.14710219686,0
2490,15615115,Customer_2489,662,France,Female,34,8,0.0,1,1,0,144640.1671877994,0
2491,15513287,Customer_2490,424,France,Male,50,6,58752.47199145377,2,1,0,139284.90423719623,0
2492,15364359,Customer_2491,383,Spain,Female,73,2,166245.88039370519,1,1,1,178021.83545236065,0
2493,15943793,Customer_2492,708,Spain,Male,51,1,112607.46848655696,1,1,0,156100.12091991238,1
2494,15259931,Customer_2493,545,France,Male,74,3,0.0,2,1,0,146319.02008524642,1
2495,15920893,Customer_2494,680,Germany,Female,40,7,112926.60708041587,2,0,0,13569.533467283294,0
2496,15943187,Customer_2495,378,France,Female,47,8,227849.00515324489,2,1,1,23118.983257087817,0
2497,15406845,Customer_2496,543,France,Male,44,9,16074.00743569852,1,1,1,108575.76971987334,0
2498,15847982,Customer_2497,365,Spain,Male,68,1,0.0,1,1,0,66357.31829207641,1
2499,15549114,Customer_2498,772,Germany,Female,26,5,209919.28163255577,2,0,0,102200.63561941762,0
2500,15100734,Customer_2499,426,France,Male,37,7,0.0,2,1,1,145773.119352409,0
2501,15157702,Customer_2500,642,France,Female,40,2,0.0,2,1,1,65040.30197733711,0
2502,15754122,Customer_2501,430,Spain,Female,64,8,39144.75352292924,2,1,1,172575.0827051189,1
2503,15177235,Customer_2502,754,Germany,Male,36,3,84702.6754700385,1,1,0,85858.4475255521,1
2504,15098511,Customer_2503,777,France,Male,54,4,0.0,1,1,0,66169.0641744268,0
2505,15983939,Customer_2504,473,France,Female,62,6,0.0,2,1,1,102463.46337893723,1
2506,15273797,Customer_2505,368,France,Male,21,4,212941.33990239588,2,1,1,102505.30516394212,0
2507,15683321,Customer_2506,804,Spain,Male,30,3,135028.6323263718,2,0,0,171703.1297615482,1
2508,15606229,Customer_2507,451,Germany,Male,55,3,230675.97532717645,1,0,1,38237.664027958184,0
2509,15729497,Customer_2508,741,France,Male,29,4,88169.28623431876,2,0,0,103755.24444769217,0
2510,15820094,Customer_2509,426,Germany,Male,26,2,21719.218357111866,1,1,0,162277.05449463002,0
2511,15098818,Customer_2510,578,Spain,Male,32,8,219126.46532499883,2,1,1,133614.91074633258,0
2512,15973950,Customer_2511,799,France,Female,38,1,45908.23913299659,1,0,1,111310.0744481845,0
2513,15152360,Customer_2512,646,France,Female,32,6,90554.08213410628,1,1,1,169935.67338474,0
2514,15777915,Customer_2513,552,Germany,Female,66,3,121441.65184089956,2,1,1,154658.64678293112,0
2515,15619369,Customer_2514,821,Germany,Male,22,7,0.0,3,1,0,12621.880542553452,1
2516,15561165,Customer_2515,803,Germany,Male,22,6,15635.470770341148,1,0,1,89645.83991561036,0
2517,15373706,Customer_2516,410,Spain,Female,42,7,136418.08978421142,2,1,1,140833.02274876996,0
2518,15932817,Customer_2517,375,France,Female,41,3,28487.703419380352,2,0,0,127940.73372098143,0
2519,15211957,Customer_2518,420,France,Female,54,1,88441.82496967635,1,1,1,67582.06433572165,0
2520,15072715,Customer_2519,452,Spain,Female,70,6,244113.27339469022,1,0,1,87774.49342129819,0
2521,15141398,Customer_2520,816,France,Female,48,8,77288.98819374382,1,0,1,101493.4385644424,0
2522,15634379,Customer_2521,675,Germany,Male,63,5,205089.274012629,2,1,1,85692.31377275605,0
2523,15519052,Customer_2522,712,Germany,Female,51,6,0.0,2,0,0,148340.55060447886,1
2524,15132632,Customer_2523,506,Germany,Female,58,5,58579.4897730927,2,1,0,98418.46309506973,0
2525,15865580,Customer_2524,712,France,Female,31,1,183264.7324754802,2,1,0,159529.14740249782,1
2526,15083186,Customer_2525,708,Spain,Female,44,8,0.0,1,1,1,90597.19139317366,0
2527,15944249,Customer_2526,543,Spain,Female,64,4,137928.0253851884,1,1,1,8366.545716105691,1
2528,15687250,Customer_2527,624,Germany,Male,21,2,17176.574416249747,1,0,1,171839.68062649624,0
2529,15151094,Customer_2528,673,France,Female,40,3,0.0,2,0,1,146733.44835726518,0
2530,15910061,Customer_2529,535,France,Female,55,3,186329.5583625175,1,0,1,34425.15091188887,0
2531,15970083,Customer_2530,675,France,Female,63,8,0.0,1,0,0,68298.15667594604,1
2532,15594604,Customer_2531,462,France,Female,22,4,205553.64551270485,2,1,1,12940.282277923745,0
2533,15028380,Customer_2532,662,France,Male,44,1,18974.38273493424,1,1,1,96169.62144453317,0
2534,15634486,Customer_2533,514,Spain,Female,60,5,49050.695487752164,2,1,1,91374.19727020404,0
2535,15264500,Customer_2534,410,Spain,Female,70,6,246538.40493936956,2,1,0,36193.70151364888,0
2536,15070326,Customer_2535,441,Germany,Female,31,7,47307.1074075692,1,1,1,37075.67692609455,0
2537,15878879,Customer_2536,635,Germany,Male,24,4,61123.67345750716,1,1,0,48980.17386685399,0
2538,15639282,Customer_2537,804,France,Female,63,7,202629.84261240464,3,1,1,141837.6146415787,0
2539,15220971,Customer_2538,806,Spain,Male,62,7,104425.03928353728,3,1,0,65471.97663948417,0
2540,15806481,Customer_2539,502,France,Female,35,3,37915.92314863346,2,0,0,116002.05518903137,1
2541,15468933,Customer_2540,574,France,Male,49,6,40022.65917059952,1,0,1,47957.82337791285,1
2542,15891793,Customer_2541,476,France,Female,74,8,0.0,2,0,1,172069.92716652484,1
2543,15802514,Customer_2542,542,Spain,Male,19,9,53360.39414479919,2,1,1,138850.62159661078,0
2544,15787093,Customer_2543,464,Spain,Male,58,3,129275.80852991229,2,0,0,197614.67675685653,0
2545,15168484,Customer_2544,611,France,Female,60,8,13617.725282773368,2,0,1,173604.05207870682,0
2546,15789352,Customer_2545,367,Spain,Male,37,3,0.0,1,1,1,26987.52390426723,0
2547,15484410,Customer_2546,359,France,Female,46,0,0.0,2,1,0,141273.80125250746,0
2548,15769666,Customer_2547,441,France,Female,60,3,0.0,2,0,0,57084.222994924,0
2549,15977819,Customer_2548,488,Spain,Female,43,1,209939.29046123454,4,1,0,118931.29803748944,0
2550,15341705,Customer_2549,830,Spain,Male,55,5,0.0,2,1,0,129493.39433988057,0
2551,15795378,Customer_2550,798,Germany,Female,18,7,168765.1976546176,1,1,1,150620.39662629575,0
2552,15225314,Customer_2551,682,Germany,Male,22,5,76123.79467894761,1,1,1,101688.57444914526,0
2553,15438716,Customer_2552,706,Spain,Female,71,8,90398.68780542251,1,1,1,74722.10822463412,0
2554,15759900,Customer_2553,689,Spain,Female,74,5,66592.52310309018,2,1,0,189044.10598617626,0
2555,15802741,Customer_2554,798,Spain,Male,31,6,245275.27169327543,2,1,0,67041.2381356275,0
2556,15579518,Customer_2555,401,Germany,Male,42,4,0.0,1,0,1,58625.351644215654,0
2557,15898254,Customer_2556,544,Spain,Male,65,7,0.0,3,0,1,62652.05854669852,1
2558,15491872,Customer_2557,815,Spain,Female,26,1,75228.74767894666,2,1,1,164888.03281871034,0
2559,15516998,Customer_2558,838,France,Male,47,1,0.0,2,0,0,126954.58249265523,0
2560,15947531,Customer_2559,555,Spain,Female,36,7,0.0,2,0,1,36854.32684949505,0
2561,15519984,Customer_2560,636,France,Female,69,5,0.0,3,1,1,39038.22919107441,0
2562,15465757,Customer_2561,824,France,Female,57,1,170070.6288846026,2,0,1,22382.85067089223,0
2563,15374484,Customer_2562,750,Germany,Female,25,5,50577.416218357874,2,1,0,83909.44882185204,0
2564,15508062,Customer_2563,788,France,Male,33,7,0.0,2,0,1,95324.45725351987,1
2565,15583609,Customer_2564,715,Germany,Female,67,5,181876.72092318494,2,1,0,70147.11871053463,0
2566,15132028,Customer_2565,442,Spain,Female,25,8,115615.53647531841,1,1,1,78626.37957900378,0
2567,15231447,Customer_2566,769,France,Female,40,5,231078.8447952805,3,1,1,122061.11650868857,0
2568,15860563,Customer_2567,834,France,Male,26,2,0.0,1,1,0,109442.12303813413,0
2569,15441124,Customer_2568,759,Spain,Male,49,8,0.0,3,1,0,87755.63943599179,1
2570,15995843,Customer_2569,658,France,Male,54,9,90921.27293661794,2,1,1,99276.41123478758,0
2571,15812395,Customer_2570,494,France,Male,51,4,214461.57366503507,1,0,0,158525.09114069966,1
2572,15626045,Customer_2571,435,France,Male,70,5,213381.89328155568,2,1,0,103216.86129055376,1
2573,15432659,Customer_2572,502,Germany,Male,63,3,0.0,2,1,1,191547.29638528437,0
2574,15885691,Customer_2573,351,Germany,Female,35,2,0.0,1,1,1,110501.90621070866,0
2575,15301207,Customer_2574,691,Spain,Male,62,9,28669.18066013475,2,1,1,65429.0702729348,0
2576,15376369,Customer_2575,738,France,Female,61,4,11824.38395272003,2,1,0,188711.64653296748,0
2577,15378544,Customer_2576,609,Spain,Male,32,2,217553.14021902406,4,0,0,19626.504637368886,0
2578,15342962,Customer_2577,513,Germany,Female,70,1,219777.20468835853,2,0,1,174663.37659523406,0
2579,15266847,Customer_2578,355,France,Female,32,5,44415.73200115272,1,0,1,24440.258627479263,0
2580,15720488,Customer_2579,849,Germany,Female,46,7,81451.44029180463,2,1,0,128459.18726069469,0
2581,15596387,Customer_2580,498,Germany,Female,74,2,214143.09827229436,1,1,0,177711.29651008904,0
2582,15419065,Customer_2581,554,Germany,Male,40,5,30104.067865983205,3,0,0,21253.464993105827,1
2583,15687220,Customer_2582,467,France,Female,40,8,0.0,2,1,1,199902.04934818295,0
2584,15031585,Customer_2583,834,France,Male,18,0,147923.81737383918,1,0,1,96380.07999802596,0
